Timestamp,Y Value,Y Quality,F3 Value,F3 Quality,F4 Value,F4 Quality,P7 Value,P7 Quality,FC6 Value,FC6 Quality,F7 Value,F7 Quality,F8 Value,F8 Quality,T7 Value,T7 Quality,P8 Value,P8 Quality,FC5 Value,FC5 Quality,AF4 Value,AF4 Quality,Unknown Value,Unknown Quality,T8 Value,T8 Quality,X Value,X Quality,O2 Value,O2 Quality,O1 Value,O1 Quality,AF3 Value,AF3 Quality
1387656282.143291,5,0,8081,0,8516,0,8287,0,8667,0,8659,0,7170,0,8854,0,9019,0,8342,0,8467,0,63,0,8973,0,-15,0,8571,0,7720,0,8103,0
1387656282.151291,4,0,8084,0,8526,0,8289,0,8677,0,8649,0,7165,0,8844,0,9012,0,8343,0,8469,0,63,0,8971,0,-4,0,8568,0,7713,0,8107,0
1387656282.159282,-2,0,8100,0,8538,0,8289,0,8689,0,8625,0,7163,0,8837,0,9012,0,8337,0,8468,0,63,0,8972,0,5,0,8557,0,7697,0,8094,0
1387656282.166288,10,0,8170,0,8539,0,8285,0,8688,0,8610,0,7156,0,8791,0,9010,0,8312,0,8456,0,81,0,8974,0,12,0,8558,0,7678,0,8064,0
1387656282.174283,19,0,8153,0,8543,0,8270,0,8687,0,8625,0,7144,0,8791,0,9016,0,8314,0,8427,0,82,0,8977,0,10,0,8576,0,7860,0,8104,0
1387656282.182287,22,0,8022,0,8579,0,8344,0,8671,0,8554,0,7127,0,8738,0,9029,0,8441,0,8419,0,83,0,8958,0,-7,0,8569,0,7848,0,8131,0
1387656282.190283,19,0,8192,0,8541,0,8391,0,8687,0,8596,0,7132,0,8652,0,8989,0,8240,0,8429,0,84,0,8964,0,-9,0,8541,0,7588,0,8048,0
1387656282.198287,21,0,8019,0,8480,0,8344,0,8708,0,8823,0,7164,0,9096,0,9005,0,8112,0,8404,0,85,0,8995,0,-8,0,8608,0,8264,0,8147,0
1387656282.205282,8,0,6779,0,8757,0,8435,0,8650,0,8898,0,7133,0,9577,0,9061,0,9154,0,8467,0,86,0,8904,0,-14,0,8562,0,8594,0,8438,0
1387656282.213289,7,0,6037,0,9089,0,8575,0,8783,0,9304,0,7158,0,10052,0,8895,0,9067,0,8771,0,87,0,8831,0,-22,0,8279,0,6783,0,8277,0
1387656282.221283,6,0,6768,0,8867,0,8153,0,9130,0,9895,0,7331,0,11624,0,8782,0,7767,0,9058,0,88,0,9051,0,-24,0,8308,0,4777,0,7113,0
1387656282.229288,-4,0,7560,0,9300,0,6592,0,9231,0,9594,0,7482,0,12627,0,9110,0,9201,0,9147,0,89,0,9162,0,-23,0,8629,0,4397,0,6256,0
1387656282.237283,-16,0,7699,0,11281,0,5152,0,9224,0,8916,0,7578,0,10833,0,9510,0,10786,0,9397,0,90,0,9082,0,-26,0,8701,0,4605,0,6937,0
1387656282.245289,-23,0,7925,0,12076,0,5558,0,9290,0,8978,0,7506,0,8550,0,9557,0,9533,0,9607,0,91,0,9281,0,-28,0,8754,0,4882,0,7918,0
1387656282.252284,-24,0,8479,0,10414,0,6605,0,9039,0,9261,0,7261,0,8177,0,9500,0,9218,0,9525,0,92,0,9281,0,-26,0,8931,0,5333,0,8164,0
1387656282.26029,-21,0,8882,0,9470,0,6774,0,8551,0,9232,0,7336,0,8200,0,9584,0,9454,0,9524,0,93,0,8794,0,-23,0,8661,0,5432,0,7967,0
1387656282.276285,-16,0,8893,0,9999,0,7035,0,8295,0,8972,0,7808,0,7785,0,9516,0,8508,0,9289,0,94,0,8777,0,-21,0,8171,0,5860,0,7697,0
1387656282.278287,-10,0,9050,0,9492,0,7925,0,8362,0,8370,0,7819,0,7838,0,9076,0,8950,0,8538,0,95,0,9326,0,-18,0,8046,0,6947,0,7895,0
1387656282.284282,-4,0,9813,0,8318,0,8528,0,8825,0,8203,0,7874,0,8264,0,8709,0,8197,0,8128,0,96,0,9447,0,-16,0,8120,0,7756,0,7916,0
1387656282.291283,4,0,10310,0,8239,0,8920,0,9428,0,8385,0,8975,0,8630,0,8781,0,4834,0,8266,0,97,0,9165,0,-13,0,8368,0,8191,0,6199,0
1387656282.299288,10,0,10496,0,8431,0,9206,0,9462,0,7985,0,9572,0,8794,0,8903,0,4758,0,8052,0,98,0,9010,0,-12,0,8715,0,8552,0,4524,0
1387656282.307283,12,0,11415,0,8030,0,9011,0,9006,0,7777,0,8542,0,8775,0,8826,0,7122,0,7678,0,99,0,8774,0,-13,0,8619,0,8691,0,5479,0
1387656282.315293,12,0,11288,0,7545,0,8710,0,8687,0,8312,0,7520,0,8663,0,8707,0,8448,0,7777,0,100,0,8432,0,-15,0,8126,0,8438,0,7515,0
1387656282.323281,10,0,8053,0,7353,0,8485,0,8609,0,8779,0,7478,0,8607,0,8664,0,10282,0,8003,0,101,0,8414,0,-16,0,7907,0,8269,0,8977,0
1387656282.33129,7,0,5187,0,7528,0,8215,0,8563,0,8925,0,7475,0,8729,0,8768,0,10720,0,8146,0,102,0,8732,0,-18,0,8149,0,8406,0,9949,0
1387656282.338283,9,0,6020,0,7922,0,8136,0,8487,0,8992,0,7253,0,8865,0,8899,0,8897,0,8265,0,103,0,8896,0,-19,0,8427,0,8309,0,9811,0
1387656282.346287,8,0,7807,0,8316,0,8256,0,8509,0,8827,0,7217,0,8833,0,8902,0,8495,0,8335,0,104,0,8872,0,-20,0,8473,0,7971,0,8819,0
1387656282.354281,7,0,8254,0,8673,0,8320,0,8594,0,8609,0,7318,0,8875,0,8866,0,8462,0,8427,0,105,0,8945,0,-21,0,8431,0,8020,0,8405,0
1387656282.362295,8,0,8397,0,8813,0,8166,0,8599,0,8486,0,7514,0,8978,0,8832,0,7068,0,8510,0,106,0,9002,0,-20,0,8425,0,8256,0,8465,0
1387656282.370286,6,0,8465,0,8866,0,8089,0,8608,0,8441,0,7693,0,8905,0,8771,0,7262,0,8558,0,107,0,8956,0,-20,0,8381,0,8205,0,8397,0
1387656282.378293,6,0,8434,0,9091,0,8404,0,8618,0,8722,0,8001,0,9002,0,8616,0,8720,0,8709,0,108,0,8927,0,-16,0,8141,0,8237,0,8547,0
1387656282.385283,9,0,8831,0,8859,0,8759,0,8559,0,9051,0,8851,0,9389,0,8259,0,8726,0,8785,0,109,0,8779,0,-13,0,7279,0,8410,0,8727,0
1387656282.393282,13,0,9174,0,8038,0,8859,0,8784,0,9006,0,9829,0,9592,0,8028,0,8289,0,8724,0,110,0,8498,0,-12,0,5780,0,8376,0,8547,0
1387656282.40129,22,0,9391,0,6867,0,9109,0,8642,0,9132,0,9644,0,9858,0,8119,0,8457,0,9079,0,111,0,8192,0,-14,0,4578,0,8574,0,8838,0
1387656282.415289,15,0,9873,0,4736,0,9489,0,8034,0,9774,0,8679,0,10692,0,7931,0,8892,0,9631,0,112,0,7620,0,-15,0,3755,0,9229,0,9873,0
1387656282.417282,4,0,9401,0,3307,0,9520,0,9510,0,10126,0,8493,0,11410,0,7506,0,9159,0,9710,0,113,0,7259,0,-16,0,2446,0,9464,0,10145,0
1387656282.424285,-7,0,7869,0,2882,0,9769,0,10924,0,10261,0,8443,0,11709,0,7562,0,8881,0,9816,0,114,0,7756,0,-15,0,1201,0,9452,0,9789,0
1387656282.432289,-13,0,7103,0,1627,0,10457,0,8159,0,10813,0,7704,0,12268,0,7464,0,9012,0,10415,0,115,0,8238,0,-14,0,985,0,9909,0,10337,0
1387656282.440285,-19,0,7587,0,2517,0,10318,0,6097,0,11683,0,7689,0,12454,0,6180,0,10168,0,11138,0,116,0,7512,0,-13,0,1203,0,9908,0,11100,0
1387656282.44829,-13,0,8488,0,6685,0,9133,0,6860,0,13038,0,8695,0,11971,0,4006,0,11147,0,12369,0,117,0,6275,0,-12,0,1170,0,9281,0,11673,0
1387656282.456282,-11,0,9110,0,8963,0,8072,0,3884,0,14657,0,9480,0,11502,0,2066,0,11281,0,14229,0,118,0,5176,0,-13,0,1159,0,9062,0,12995,0
1387656282.464291,-3,0,9213,0,6790,0,7372,0,1878,0,15413,0,10019,0,11281,0,1105,0,10908,0,15374,0,119,0,3485,0,-12,0,1244,0,8712,0,14333,0
1387656282.471284,-4,0,8714,0,3906,0,7451,0,7605,0,15319,0,11300,0,11373,0,1020,0,10317,0,15350,0,120,0,1621,0,-12,0,1259,0,7167,0,14714,0
1387656282.479289,-7,0,9655,0,3299,0,8367,0,9932,0,15073,0,12675,0,9280,0,1134,0,9815,0,15189,0,121,0,917,0,-16,0,1258,0,5373,0,15163,0
1387656282.487285,-9,0,11364,0,5601,0,7370,0,3659,0,14509,0,14626,0,4400,0,1116,0,9039,0,15289,0,122,0,1112,0,-17,0,1257,0,4169,0,15307,0
1387656282.495293,-11,0,9268,0,8739,0,2091,0,262,0,14132,0,16383,0,1350,0,1168,0,8213,0,15263,0,123,0,1168,0,-15,0,1255,0,2763,0,14433,0
1387656282.503282,-9,0,8246,0,10882,0,666,0,789,0,14660,0,12382,0,1762,0,1252,0,10792,0,15439,0,124,0,1095,0,-14,0,1257,0,3327,0,14235,0
1387656282.51028,-5,0,11615,0,13741,0,7116,0,1190,0,15182,0,3315,0,2001,0,1248,0,15746,0,15747,0,125,0,1199,0,-13,0,1256,0,5717,0,15058,0
1387656282.518334,-5,0,10248,0,13395,0,9544,0,5711,0,15162,0,1250,0,663,0,1168,0,14128,0,14890,0,126,0,1246,0,-13,0,1256,0,5291,0,15654,0
1387656282.526283,-6,0,2793,0,6742,0,3486,0,11671,0,15107,0,5218,0,1130,0,1034,0,7750,0,14873,0,127,0,1196,0,-13,0,1256,0,2187,0,15718,0
1387656282.534289,-8,0,231,0,970,0,0,0,13845,0,15188,0,6875,0,7088,0,1158,0,8919,0,15943,0,242,0,1028,0,-17,0,1256,0,1016,0,15112,0
1387656282.542286,-11,0,1917,0,670,0,1422,0,15652,0,15190,0,9681,0,11971,0,1183,0,15497,0,11119,0,242,0,1058,0,-18,0,1256,0,1532,0,15702,0
1387656282.550294,-14,0,259,0,1449,0,1489,0,14509,0,15245,0,14065,0,8007,0,937,0,15520,0,2492,0,242,0,1191,0,-18,0,1236,0,1208,0,15808,0
1387656282.557287,-16,0,1791,0,740,0,711,0,6649,0,15714,0,15426,0,2516,0,2222,0,11880,0,3902,0,242,0,885,0,-18,0,1051,0,968,0,9958,0
1387656282.565291,-20,0,9775,0,853,0,976,0,517,0,15537,0,15058,0,2278,0,5169,0,13117,0,14223,0,242,0,1613,0,-19,0,808,0,1056,0,2020,0
1387656282.573285,-22,0,15477,0,1246,0,1312,0,755,0,15016,0,11199,0,1794,0,6795,0,16030,0,15732,0,242,0,4555,0,-18,0,1034,0,739,0,439,0
1387656282.581289,-25,0,16383,0,1259,0,2787,0,1079,0,15924,0,3390,0,2369,0,6619,0,14280,0,6617,0,242,0,7239,0,-18,0,984,0,936,0,1165,0
1387656282.589284,-27,0,14872,0,1257,0,4094,0,457,0,14150,0,0,0,8170,0,6930,0,9210,0,752,0,242,0,7966,0,-16,0,1034,0,1053,0,910,0
1387656282.596322,-29,0,8533,0,1250,0,4586,0,856,0,6837,0,1175,0,12974,0,7848,0,6198,0,1149,0,242,0,8313,0,-17,0,3973,0,675,0,7414,0
1387656282.604285,-33,0,1428,0,1131,0,4468,0,1141,0,762,0,977,0,14061,0,8588,0,6261,0,1349,0,242,0,8910,0,-15,0,9815,0,3329,0,15800,0
1387656282.612288,-35,0,200,0,775,0,4342,0,2361,0,582,0,660,0,15188,0,9552,0,8292,0,505,0,242,0,9406,0,-13,0,14152,0,10149,0,12535,0
1387656282.620281,-34,0,1249,0,833,0,6619,0,5349,0,2912,0,981,0,15862,0,10366,0,11240,0,1174,0,242,0,10242,0,-10,0,14036,0,15076,0,3297,0
1387656282.628288,-26,0,266,0,1185,0,11687,0,8214,0,6987,0,1153,0,15558,0,10361,0,12577,0,934,0,242,0,10847,0,-6,0,11241,0,15701,0,486,0
1387656282.636287,-13,0,667,0,603,0,15539,0,9264,0,10755,0,2465,0,15729,0,9920,0,10242,0,1044,0,242,0,10531,0,-2,0,8365,0,15800,0,1680,0
1387656282.643282,-3,0,3653,0,2394,0,14706,0,10267,0,8018,0,3705,0,14866,0,9085,0,8018,0,4308,0,242,0,9970,0,-1,0,6136,0,14646,0,1134,0
1387656282.65159,10,0,7640,0,15445,0,10808,0,14930,0,4759,0,2857,0,11008,0,9115,0,10145,0,2215,0,242,0,9458,0,0,0,6910,0,9251,0,1066,0
1387656282.659606,21,0,11278,0,15740,0,7456,0,15841,0,4415,0,3538,0,7652,0,9243,0,10055,0,139,0,16,0,9452,0,1,0,7710,0,6863,0,1172,0
1387656282.66762,23,0,12995,0,15262,0,5674,0,16383,0,1561,0,5326,0,4609,0,8929,0,9445,0,2884,0,17,0,9141,0,0,0,6561,0,3919,0,1056,0
1387656282.67559,25,0,11759,0,15701,0,10401,0,11754,0,3403,0,5864,0,6824,0,8592,0,9564,0,3835,0,18,0,8326,0,1,0,8788,0,5348,0,1177,0
1387656282.682629,33,0,12832,0,12628,0,15091,0,6719,0,7652,0,3302,0,9861,0,8462,0,8562,0,1014,0,19,0,8439,0,1,0,11156,0,9025,0,1163,0
1387656282.690598,37,0,11496,0,8462,0,14265,0,8532,0,8881,0,1224,0,10316,0,8243,0,5104,0,2271,0,20,0,9049,0,1,0,7694,0,8702,0,872,0
1387656282.698607,38,0,4126,0,9720,0,14595,0,7197,0,8465,0,3713,0,12393,0,7257,0,998,0,8741,0,21,0,8310,0,2,0,3576,0,6771,0,2521,0
1387656282.706599,41,0,813,0,14251,0,15212,0,2771,0,7087,0,6945,0,13702,0,6355,0,378,0,11283,0,22,0,7533,0,3,0,3625,0,6411,0,5201,0
1387656282.714607,43,0,3703,0,14193,0,10725,0,5789,0,7730,0,5915,0,11093,0,7095,0,4642,0,7865,0,23,0,8388,0,5,0,5109,0,6178,0,5924,0
1387656282.722605,42,0,3081,0,11050,0,8116,0,7907,0,12424,0,3756,0,10136,0,9104,0,8046,0,4868,0,24,0,9142,0,8,0,7939,0,7343,0,7025,0
1387656282.729593,43,0,0,0,12313,0,10114,0,5203,0,14214,0,5339,0,11404,0,10447,0,8180,0,3131,0,25,0,8796,0,9,0,11515,0,10053,0,10320,0
1387656282.737588,44,0,1876,0,13787,0,10084,0,9174,0,10726,0,7983,0,10837,0,10095,0,8038,0,2292,0,26,0,8557,0,11,0,11218,0,10027,0,11630,0
1387656282.745588,46,0,9737,0,9041,0,8456,0,15420,0,8740,0,7759,0,9645,0,8574,0,8633,0,4307,0,27,0,8469,0,12,0,7954,0,7078,0,9931,0
1387656282.753607,49,0,15383,0,5250,0,8957,0,14974,0,9134,0,6759,0,9310,0,8070,0,7719,0,8149,0,28,0,8269,0,13,0,6160,0,5780,0,9148,0
1387656282.761593,52,0,15765,0,7352,0,8797,0,13438,0,8289,0,7682,0,9323,0,9204,0,7142,0,10307,0,29,0,8273,0,14,0,7424,0,7452,0,9323,0
1387656282.768594,53,0,15244,0,8331,0,7278,0,13534,0,7795,0,8510,0,9609,0,10182,0,9250,0,8735,0,30,0,8412,0,15,0,9614,0,10209,0,8507,0
1387656282.776593,55,0,14975,0,6633,0,6030,0,12571,0,9098,0,7701,0,9729,0,10450,0,10831,0,5562,0,31,0,8525,0,15,0,9500,0,11765,0,8536,0
1387656282.784594,58,0,11851,0,7407,0,4150,0,11246,0,9892,0,7219,0,9707,0,10109,0,10327,0,5641,0,32,0,8572,0,15,0,7291,0,10480,0,10148,0
1387656282.792593,62,0,7476,0,10123,0,4747,0,10664,0,9488,0,7902,0,9834,0,8884,0,8980,0,7568,0,33,0,8552,0,14,0,5932,0,7738,0,10700,0
1387656282.800622,64,0,6191,0,11077,0,8730,0,9442,0,9542,0,7592,0,9876,0,7771,0,8460,0,7464,0,34,0,8427,0,14,0,6667,0,6670,0,9253,0
1387656282.808588,64,0,8449,0,9712,0,10542,0,5670,0,10112,0,5695,0,10043,0,7857,0,9318,0,8058,0,35,0,8211,0,12,0,8223,0,7891,0,7807,0
1387656282.814743,63,0,11197,0,8581,0,9639,0,1252,0,9985,0,4851,0,10130,0,8510,0,10357,0,10327,0,36,0,8087,0,10,0,8861,0,9237,0,6937,0
1387656282.823581,60,0,13059,0,9350,0,9976,0,489,0,9307,0,5588,0,9326,0,8646,0,10344,0,10379,0,37,0,8137,0,10,0,8252,0,9396,0,6433,0
1387656282.831594,58,0,14708,0,9114,0,10461,0,3119,0,8433,0,5412,0,8546,0,8692,0,10172,0,8090,0,38,0,8308,0,10,0,7606,0,8907,0,6710,0
1387656282.839593,56,0,15480,0,5967,0,9369,0,5328,0,7486,0,4044,0,8761,0,9095,0,12101,0,5611,0,39,0,8499,0,10,0,7855,0,8514,0,6858,0
1387656282.847647,54,0,15460,0,4181,0,8776,0,6386,0,7519,0,3665,0,8994,0,9276,0,13299,0,3879,0,40,0,8579,0,11,0,8747,0,8441,0,6868,0
1387656282.855589,54,0,15311,0,7412,0,9035,0,7842,0,8079,0,4530,0,8900,0,9236,0,10775,0,4476,0,41,0,8567,0,12,0,9306,0,8686,0,7951,0
1387656282.86261,53,0,13440,0,12605,0,9446,0,9472,0,7725,0,5179,0,9218,0,8988,0,8484,0,7484,0,42,0,8498,0,13,0,8610,0,8587,0,8726,0
1387656282.8706,52,0,10577,0,15193,0,9957,0,10658,0,7302,0,5538,0,9664,0,8384,0,8423,0,9933,0,43,0,8359,0,13,0,6937,0,7860,0,7644,0
1387656282.878608,53,0,10403,0,15391,0,9751,0,11803,0,7637,0,6248,0,9571,0,8082,0,7549,0,11170,0,44,0,8299,0,12,0,6242,0,7633,0,5789,0
1387656282.886601,52,0,12653,0,15497,0,9072,0,12791,0,7779,0,7196,0,9240,0,8229,0,5819,0,11939,0,45,0,8367,0,11,0,7563,0,8187,0,5027,0
1387656282.895603,53,0,14442,0,14556,0,8973,0,13473,0,7498,0,7935,0,9024,0,8252,0,5470,0,11490,0,46,0,8433,0,11,0,8373,0,8368,0,5371,0
1387656282.901604,56,0,15180,0,11367,0,9259,0,14464,0,7245,0,7876,0,8921,0,8369,0,5259,0,11332,0,47,0,8441,0,11,0,6846,0,8121,0,5384,0
1387656282.909587,56,0,15520,0,8915,0,9186,0,14104,0,6894,0,7474,0,8755,0,8584,0,3871,0,12622,0,48,0,8421,0,11,0,7052,0,8230,0,5588,0
1387656282.917589,55,0,15406,0,9764,0,8996,0,11970,0,6574,0,8070,0,8360,0,8163,0,2952,0,12065,0,49,0,8383,0,10,0,9029,0,8310,0,7774,0
1387656282.92558,53,0,15326,0,11364,0,8269,0,11172,0,7083,0,8276,0,7994,0,7249,0,4046,0,10642,0,50,0,8272,0,10,0,6872,0,7719,0,10085,0
1387656282.933595,49,0,15348,0,11082,0,7338,0,12600,0,8120,0,6909,0,7805,0,6860,0,7066,0,12219,0,51,0,8146,0,10,0,3519,0,6947,0,9593,0
1387656282.941612,44,0,13795,0,10857,0,7884,0,13689,0,8229,0,7035,0,7895,0,7596,0,10127,0,12775,0,52,0,8210,0,10,0,5356,0,6772,0,8288,0
1387656282.948596,37,0,10269,0,12602,0,8872,0,13926,0,7852,0,8651,0,8333,0,8591,0,11497,0,9338,0,53,0,8426,0,10,0,8389,0,6967,0,8793,0
1387656282.956586,31,0,7758,0,14297,0,8742,0,14007,0,8634,0,8078,0,8753,0,8845,0,11516,0,6947,0,54,0,8569,0,10,0,8343,0,7108,0,9597,0
1387656282.964599,28,0,8658,0,13487,0,8803,0,13267,0,9599,0,6829,0,8964,0,8795,0,10602,0,7059,0,55,0,8634,0,10,0,8127,0,7227,0,9146,0
1387656282.972592,28,0,11494,0,10418,0,9378,0,12326,0,9118,0,7348,0,9379,0,8847,0,8634,0,7509,0,56,0,8674,0,10,0,8545,0,7348,0,8310,0
1387656282.980593,29,0,13576,0,7200,0,9094,0,12378,0,8130,0,7744,0,9839,0,8833,0,5827,0,9513,0,57,0,8694,0,10,0,8385,0,7472,0,7722,0
1387656282.987585,30,0,14336,0,5922,0,8394,0,12505,0,7677,0,7666,0,9611,0,8974,0,3684,0,11954,0,58,0,8757,0,10,0,8243,0,7664,0,6872,0
1387656282.995595,32,0,13017,0,7067,0,8206,0,12129,0,7494,0,8138,0,8933,0,9275,0,3544,0,11699,0,59,0,8806,0,11,0,7925,0,7756,0,6302,0
1387656283.003589,31,0,8578,0,8908,0,8295,0,11987,0,7436,0,8228,0,8675,0,9356,0,3848,0,10757,0,60,0,8782,0,10,0,7538,0,7395,0,7013,0
1387656283.011619,30,0,3472,0,10770,0,8242,0,12186,0,7341,0,8318,0,8770,0,9429,0,2616,0,11190,0,61,0,8892,0,9,0,7663,0,6763,0,8470,0
1387656283.019592,27,0,1218,0,12461,0,7955,0,12110,0,7667,0,8872,0,8788,0,9420,0,1001,0,11122,0,62,0,9004,0,9,0,8073,0,6287,0,9334,0
1387656283.027721,27,0,935,0,11824,0,7724,0,11790,0,8638,0,9187,0,8693,0,9249,0,2015,0,9826,0,63,0,9033,0,10,0,8239,0,6188,0,9758,0
1387656283.034603,26,0,515,0,9206,0,7796,0,11855,0,8800,0,10069,0,8500,0,9738,0,6037,0,8462,0,63,0,9457,0,10,0,8600,0,6454,0,11030,0
1387656283.042609,26,0,759,0,8170,0,8097,0,12053,0,8017,0,11049,0,8461,0,10547,0,9274,0,8058,0,63,0,9906,0,11,0,9503,0,6636,0,11910,0
1387656283.0506,26,0,978,0,9689,0,8366,0,11912,0,7774,0,10543,0,8472,0,10437,0,9560,0,8099,0,63,0,9649,0,12,0,9934,0,6651,0,10800,0
1387656283.058602,24,0,632,0,11460,0,8557,0,11972,0,7531,0,9849,0,8126,0,9810,0,7779,0,7413,0,63,0,9263,0,13,0,9305,0,6997,0,9847,0
1387656283.066598,22,0,3956,0,13406,0,8736,0,12205,0,6043,0,9885,0,7931,0,9697,0,4111,0,8406,0,63,0,9360,0,14,0,8488,0,7568,0,9577,0
1387656283.073588,20,0,9662,0,15162,0,8905,0,11961,0,5106,0,9185,0,8277,0,9636,0,1321,0,11988,0,63,0,9374,0,14,0,8483,0,7422,0,7787,0
1387656283.081594,16,0,10880,0,13396,0,9118,0,11009,0,6135,0,8075,0,8579,0,9155,0,2911,0,13384,0,63,0,9118,0,15,0,9242,0,6358,0,6740,0
1387656283.089585,12,0,10198,0,9447,0,9289,0,9723,0,6680,0,7760,0,8701,0,8918,0,5633,0,11099,0,63,0,9059,0,15,0,10074,0,5515,0,8603,0
1387656283.097591,9,0,12528,0,8130,0,9016,0,9030,0,5811,0,7518,0,8987,0,9099,0,6157,0,9273,0,63,0,9136,0,15,0,10161,0,5864,0,9689,0
1387656283.105591,8,0,12252,0,8629,0,8617,0,9045,0,6408,0,7185,0,9242,0,9287,0,6538,0,8665,0,63,0,9181,0,13,0,9419,0,6907,0,8651,0
1387656283.113596,9,0,6346,0,8183,0,8737,0,9214,0,8805,0,7382,0,9248,0,9374,0,7276,0,7893,0,63,0,9231,0,13,0,8788,0,7482,0,8037,0
1387656283.120589,12,0,2489,0,7851,0,8983,0,9391,0,9851,0,7698,0,9104,0,9417,0,7029,0,7662,0,63,0,9252,0,12,0,8726,0,7543,0,8277,0
1387656283.128597,17,0,4056,0,8116,0,8930,0,9408,0,9127,0,7515,0,8726,0,9381,0,7080,0,7685,0,63,0,9191,0,11,0,8823,0,7499,0,8553,0
1387656283.136586,21,0,6902,0,7924,0,8915,0,9071,0,8712,0,6839,0,8478,0,9203,0,7825,0,7265,0,63,0,9042,0,9,0,8823,0,7344,0,8684,0
1387656283.144695,25,0,8884,0,7946,0,8933,0,8756,0,8621,0,6266,0,8747,0,8966,0,8096,0,7068,0,63,0,8887,0,7,0,8778,0,7293,0,8659,0
1387656283.15259,26,0,10382,0,7766,0,8831,0,8363,0,8259,0,6302,0,9259,0,8787,0,8349,0,7488,0,63,0,8787,0,4,0,8593,0,7464,0,8873,0
1387656283.159584,26,0,10993,0,6820,0,8846,0,7773,0,8246,0,6644,0,9752,0,8761,0,8535,0,8525,0,63,0,8717,0,1,0,8343,0,7600,0,9039,0
1387656283.167598,20,0,8738,0,6360,0,9134,0,7806,0,8583,0,6742,0,10089,0,8939,0,8247,0,9666,0,81,0,8659,0,-2,0,8405,0,7563,0,8997,0
1387656283.175577,16,0,5012,0,6753,0,9400,0,8290,0,8461,0,6662,0,10075,0,9181,0,7827,0,10346,0,82,0,8667,0,-7,0,8940,0,7413,0,9325,0
1387656283.183614,15,0,4198,0,7506,0,9169,0,8405,0,8054,0,6628,0,9741,0,9255,0,7446,0,10289,0,83,0,8753,0,-12,0,9825,0,7267,0,9629,0
1387656283.19159,13,0,6600,0,8256,0,8624,0,8386,0,8154,0,6390,0,9489,0,9140,0,6759,0,9241,0,84,0,8811,0,-16,0,10238,0,7280,0,9446,0
1387656283.199597,10,0,8570,0,7908,0,8435,0,8634,0,8839,0,5957,0,9392,0,9018,0,7248,0,7481,0,85,0,8782,0,-18,0,9733,0,7431,0,9115,0
1387656283.206606,6,0,9388,0,7335,0,8669,0,8825,0,9443,0,5721,0,9322,0,8948,0,8310,0,5820,0,86,0,8742,0,-21,0,9130,0,7619,0,8724,0
1387656283.214603,3,0,11796,0,8002,0,8923,0,8878,0,9497,0,5712,0,9507,0,8882,0,5874,0,4701,0,87,0,8728,0,-23,0,9031,0,7889,0,7924,0
1387656283.222591,-1,0,14878,0,6568,0,9002,0,9045,0,8688,0,5776,0,9684,0,8738,0,4579,0,3418,0,88,0,8689,0,-25,0,8954,0,8082,0,6345,0
1387656283.230596,-2,0,15058,0,3728,0,8854,0,8968,0,6702,0,5994,0,9370,0,8591,0,10719,0,2402,0,89,0,8606,0,-26,0,8550,0,8014,0,5141,0
1387656283.238598,-2,0,11687,0,4250,0,8740,0,8548,0,6049,0,6262,0,9143,0,8744,0,14485,0,4357,0,90,0,8587,0,-27,0,8274,0,7776,0,6391,0
1387656283.245602,1,0,7665,0,6815,0,8986,0,8077,0,8969,0,6450,0,9484,0,9133,0,7846,0,8951,0,91,0,8694,0,-26,0,8404,0,7792,0,9431,0
1387656283.253642,4,0,4848,0,9892,0,9241,0,7656,0,11814,0,6906,0,9779,0,9304,0,722,0,12167,0,92,0,8803,0,-26,0,8531,0,7942,0,11270,0
1387656283.261588,8,0,4123,0,13569,0,9158,0,7269,0,10910,0,7321,0,9718,0,9135,0,1346,0,12365,0,93,0,8801,0,-25,0,8506,0,7886,0,10691,0
1387656283.269583,10,0,6747,0,12302,0,8991,0,7313,0,9137,0,7221,0,9582,0,9047,0,6181,0,10897,0,94,0,8767,0,-24,0,8430,0,7793,0,8859,0
1387656283.277653,13,0,10651,0,4553,0,8972,0,7635,0,8673,0,7064,0,9448,0,9084,0,11451,0,8608,0,95,0,8742,0,-22,0,8301,0,7939,0,7097,0
1387656283.285589,15,0,12092,0,1601,0,8897,0,7749,0,7433,0,7115,0,9281,0,9027,0,14937,0,6821,0,96,0,8678,0,-20,0,8156,0,7976,0,6292,0
1387656283.292578,16,0,11125,0,6718,0,8766,0,7688,0,6315,0,6935,0,9207,0,8912,0,15175,0,7307,0,97,0,8631,0,-18,0,8229,0,7782,0,6605,0
1387656283.300587,15,0,10184,0,10051,0,8765,0,7640,0,7435,0,6850,0,9242,0,8923,0,11379,0,9288,0,98,0,8686,0,-16,0,8639,0,7757,0,7935,0
1387656283.308589,13,0,9027,0,8893,0,8784,0,7699,0,8943,0,7202,0,9341,0,9079,0,5137,0,10780,0,99,0,8817,0,-14,0,9132,0,7841,0,10171,0
1387656283.316595,11,0,7352,0,8306,0,8715,0,7606,0,9294,0,7214,0,9408,0,9235,0,1830,0,11477,0,100,0,8914,0,-13,0,9218,0,7766,0,10959,0
1387656283.32463,9,0,6787,0,9189,0,8724,0,7524,0,9219,0,6978,0,9418,0,9333,0,4069,0,10502,0,101,0,8960,0,-12,0,8932,0,7634,0,9988,0
